ProductID,ProductName,Weight_KG,RequiredStrength_Level,FragilityLevel,MoistureRequired,OxygenSensitivity,ShippingDistance_KM,ShelfLife_Months,PreferredBiodegradable,PreferredRecyclable,MaxBudgetPerUnit_USD,logistics_risk,sustainability_pref_score,ProductCategory_Bakery & Snacks,ProductCategory_Beverages,ProductCategory_Chilled & Fresh,ProductCategory_Condiments & Sauces,ProductCategory_Confectionery,ProductCategory_Fresh Produce,ProductCategory_Frozen Food,ProductCategory_Grains & Staples,ProductCategory_Health & Wellness,ProductCategory_Milk & Dairy,ProductCategory_Oils & Fats,ProductCategory_Pulses & Lentils,ProductCategory_Ready-to-Eat,ProductCategory_Snacks & Nuts,ProductCategory_Staples & Seasoning,ProductCategory_Sweets & Desserts
388,Iodized Salt 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1724137931034483,0.664804469273743,0.0,1.0,0.006711409395973155,0.04054054054054054,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
389,Refined Sugar 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1954022988505747,0.664804469273743,0.0,1.0,0.010067114093959731,0.0472972972972973,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
390,Brown Sugar 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1954022988505747,0.49720670391061456,0.0,1.0,0.014765100671140938,0.0472972972972973,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
391,Orange Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.026845637583892617,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,Apple Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.026845637583892617,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,Mixed Fruit Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.030201342281879196,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,Tetra-pack Mango Drink 200ml,0.03980796159231847,0.4,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.010067114093959731,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395,Sparkling Water 500ml,0.09981996399279856,0.4,0.5,0.375,0.375,0.4482758620689655,0.16201117318435757,0.0,1.0,0.013422818791946307,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,Energy Drink Can 250ml,0.04980996199239848,0.4,0.5,0.375,0.375,0.4482758620689655,0.16201117318435757,0.0,1.0,0.030201342281879196,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
397,Ready-to-Drink Coffee 250ml,0.04980996199239848,0.4,0.5,0.375,0.375,0.4482758620689655,0.16201117318435757,0.0,1.0,0.020134228187919465,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,Green Tea Bags 50ct,0.01980396079215843,0.0,0.0,0.0,0.0,0.5632183908045977,0.49720670391061456,0.0,1.0,0.010067114093959731,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399,Instant Coffee 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.25,0.5632183908045977,0.49720670391061456,0.0,1.0,0.016778523489932883,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,Chocolate Drink Powder 500g,0.09981996399279856,0.20000000000000007,0.0,0.125,0.25,0.5632183908045977,0.49720670391061456,0.0,1.0,0.033557046979865765,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,Lentil Soup Can 400g,0.07981596319263853,0.4,0.5,0.75,0.625,0.26436781609195403,0.49720670391061456,0.0,1.0,0.016778523489932883,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
402,Vegetable Soup Pack 300g,0.0598119623924785,0.4,0.5,0.75,0.625,0.24137931034482757,0.3296089385474861,0.0,1.0,0.013422818791946307,0.20945945945945946,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
403,Chicken Noodle Soup 400g,0.07981596319263853,0.4,0.5,0.75,0.625,0.28735632183908044,0.49720670391061456,0.0,1.0,0.020134228187919465,0.25,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
404,Mushroom Soup Can 400g,0.07981596319263853,0.4,0.5,0.875,0.75,0.26436781609195403,0.3296089385474861,0.0,1.0,0.01879194630872483,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
405,Tomato Soup Pack 500g,0.09981996399279856,0.4,0.25,0.75,0.625,0.21839080459770116,0.3296089385474861,0.0,1.0,0.014765100671140938,0.12162162162162163,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
406,Canned Chickpeas 400g,0.07981596319263853,0.6,0.25,0.625,0.5,0.24137931034482757,0.664804469273743,0.0,1.0,0.01208053691275168,0.13513513513513514,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
407,Canned Black Beans 400g,0.07981596319263853,0.6,0.25,0.625,0.5,0.26436781609195403,0.664804469273743,0.0,1.0,0.013422818791946307,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
408,Canned Kidney Beans 400g,0.07981596319263853,0.6,0.25,0.625,0.5,0.28735632183908044,0.664804469273743,0.0,1.0,0.014765100671140938,0.16216216216216217,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
409,Canned Corn 300g,0.0598119623924785,0.4,0.25,0.75,0.625,0.21839080459770116,0.49720670391061456,0.0,1.0,0.010067114093959731,0.12162162162162163,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
410,Canned Pineapple Slices 400g,0.07981596319263853,0.4,0.5,0.875,0.75,0.3103448275862069,0.664804469273743,0.0,1.0,0.016778523489932883,0.2702702702702703,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
411,Granola Bar Pack 6pcs,0.03580716143228646,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.02348993288590604,0.22972972972972974,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
412,Energy Bar Chocolate 50g,0.009801960392078417,0.20000000000000007,0.25,0.25,0.25,0.4482758620689655,0.3296089385474861,0.0,1.0,0.020134228187919465,0.2567567567567568,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,Fruit & Nut Bar 40g,0.007801560312062412,0.20000000000000007,0.25,0.375,0.375,0.42528735632183906,0.2458100558659218,0.0,1.0,0.021476510067114093,0.24324324324324323,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414,Peanut Butter Bar 50g,0.009801960392078417,0.20000000000000007,0.25,0.375,0.375,0.3793103448275862,0.3296089385474861,0.0,1.0,0.01879194630872483,0.21621621621621623,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,Cereal Bar Oat 40g,0.007801560312062412,0.20000000000000007,0.25,0.25,0.25,0.3563218390804598,0.2458100558659218,0.0,1.0,0.016778523489932883,0.20270270270270271,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,Hazelnut Spread 350g,0.06981396279255851,0.4,0.25,0.5,0.5,0.3333333333333333,0.3296089385474861,0.0,1.0,0.03691275167785235,0.1891891891891892,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
417,Almond Spread 300g,0.0598119623924785,0.4,0.25,0.5,0.5,0.3563218390804598,0.3296089385474861,0.0,1.0,0.033557046979865765,0.20270270270270271,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
418,Mustard Sauce 250g,0.04980996199239848,0.4,0.25,0.375,0.375,0.3103448275862069,0.3296089385474861,0.0,1.0,0.010067114093959731,0.17567567567567569,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
419,Worcestershire Sauce 150ml,0.029805961192238446,0.20000000000000007,0.5,0.375,0.375,0.40229885057471265,0.664804469273743,0.0,1.0,0.01208053691275168,0.3513513513513513,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
420,Fish Sauce 200ml,0.03980796159231847,0.4,0.5,0.5,0.5,0.4482758620689655,0.664804469273743,0.0,1.0,0.013422818791946307,0.3918918918918919,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
421,Ginger Garlic Paste 200g,0.03980796159231847,0.4,0.5,0.75,0.625,0.12643678160919541,0.0782122905027933,0.0,1.0,0.008053691275167784,0.10810810810810811,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
422,Red Wine Vinegar 500ml,0.09981996399279856,0.4,0.25,0.375,0.375,0.3793103448275862,0.664804469273743,0.0,1.0,0.016778523489932883,0.21621621621621623,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
423,Balsamic Vinegar 250ml,0.04980996199239848,0.4,0.5,0.375,0.375,0.42528735632183906,0.664804469273743,0.0,1.0,0.02348993288590604,0.3716216216216216,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
424,Oregano Dried 50g,0.009801960392078417,0.0,0.0,0.125,0.125,0.49425287356321834,0.664804469273743,0.0,1.0,0.005369127516778522,0.13513513513513514,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
425,Thyme Dried 30g,0.005801160232046409,0.0,0.0,0.125,0.125,0.47126436781609193,0.664804469273743,0.0,1.0,0.006711409395973155,0.12837837837837837,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
426,Rosemary Dried 40g,0.007801560312062412,0.0,0.0,0.125,0.125,0.4482758620689655,0.664804469273743,0.0,1.0,0.008053691275167784,0.12162162162162163,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
427,Paprika Powder 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.125,0.40229885057471265,0.664804469273743,0.0,1.0,0.010067114093959731,0.10810810810810811,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
428,Black Pepper Powder 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.125,0.42528735632183906,1.0,0.0,1.0,0.013422818791946307,0.11486486486486486,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
429,White Pepper Powder 50g,0.009801960392078417,0.20000000000000007,0.0,0.125,0.125,0.4482758620689655,1.0,0.0,1.0,0.01208053691275168,0.12162162162162163,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
430,Cinnamon Powder 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.125,0.47126436781609193,1.0,0.0,1.0,0.010067114093959731,0.12837837837837837,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
431,Cardamom Pods 50g,0.009801960392078417,0.20000000000000007,0.0,0.125,0.125,0.49425287356321834,0.664804469273743,0.0,1.0,0.020134228187919465,0.13513513513513514,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
432,Cloves Whole 50g,0.009801960392078417,0.20000000000000007,0.0,0.125,0.125,0.5172413793103449,0.664804469273743,0.0,1.0,0.016778523489932883,0.14189189189189189,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
433,Bay Leaves 20g,0.003800760152030406,0.0,0.0,0.125,0.125,0.5402298850574713,1.0,0.0,1.0,0.006711409395973155,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
434,Nutmeg Powder 50g,0.009801960392078417,0.20000000000000007,0.0,0.125,0.125,0.5632183908045977,0.664804469273743,0.0,1.0,0.02348993288590604,0.1554054054054054,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
435,Saffron 1g,0.0,0.0,0.0,0.0,0.0,0.6781609195402298,1.0,0.0,1.0,0.16107382550335572,0.1891891891891892,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
436,Dried Red Chilies 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.125,0.3793103448275862,0.664804469273743,0.0,1.0,0.008053691275167784,0.10135135135135136,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
437,Corn Flour 1kg,0.1998399679935987,0.6,0.0,0.25,0.25,0.1724137931034483,0.49720670391061456,0.0,1.0,0.010067114093959731,0.04054054054054054,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
438,Rice Flour 1kg,0.1998399679935987,0.6,0.0,0.25,0.25,0.1954022988505747,0.49720670391061456,0.0,1.0,0.008053691275167784,0.0472972972972973,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
439,Maida Flour 1kg,0.1998399679935987,0.6,0.0,0.25,0.25,0.1839080459770115,0.49720670391061456,0.0,1.0,0.006711409395973155,0.04391891891891892,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
440,Besan Flour 1kg,0.1998399679935987,0.6,0.0,0.25,0.25,0.16091954022988503,0.49720670391061456,0.0,1.0,0.01208053691275168,0.037162162162162164,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
441,Ragi Flour 1kg,0.1998399679935987,0.8000000000000002,0.0,0.25,0.25,0.14942528735632182,0.49720670391061456,0.0,1.0,0.013422818791946307,0.033783783783783786,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
442,Jowar Flour 1kg,0.1998399679935987,0.8000000000000002,0.0,0.25,0.25,0.16091954022988503,0.49720670391061456,0.0,1.0,0.01208053691275168,0.037162162162162164,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
443,Bajra Flour 1kg,0.1998399679935987,0.8000000000000002,0.0,0.25,0.25,0.1724137931034483,0.49720670391061456,0.0,1.0,0.010738255033557048,0.04054054054054054,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
444,Amaranth Flour 500g,0.09981996399279856,0.6,0.0,0.25,0.25,0.1954022988505747,0.4134078212290503,0.0,1.0,0.016778523489932883,0.0472972972972973,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
445,Buckwheat Flour 500g,0.09981996399279856,0.6,0.0,0.25,0.25,0.2068965517241379,0.4134078212290503,0.0,1.0,0.014765100671140938,0.05067567567567567,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
446,Semolina 1kg,0.1998399679935987,0.6,0.0,0.25,0.25,0.1839080459770115,0.3296089385474861,0.0,1.0,0.010067114093959731,0.04391891891891892,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
447,Vermicelli 500g,0.09981996399279856,0.4,0.0,0.25,0.25,0.1724137931034483,0.3296089385474861,0.0,1.0,0.008053691275167784,0.04054054054054054,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448,Noodles Dry 500g,0.09981996399279856,0.4,0.0,0.25,0.25,0.1954022988505747,0.3296089385474861,0.0,1.0,0.01208053691275168,0.0472972972972973,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
449,Macaroni 500g,0.09981996399279856,0.4,0.0,0.25,0.25,0.2068965517241379,0.3296089385474861,0.0,1.0,0.010738255033557048,0.05067567567567567,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
450,Spaghetti 500g,0.09981996399279856,0.4,0.0,0.25,0.25,0.21839080459770116,0.3296089385474861,0.0,1.0,0.013422818791946307,0.05405405405405406,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
451,Pineapple Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3563218390804598,0.16201117318435757,0.0,1.0,0.030201342281879196,0.31081081081081086,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,Grape Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3793103448275862,0.16201117318435757,0.0,1.0,0.033557046979865765,0.33108108108108114,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453,Litchi Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.032214765100671144,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,Guava Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3103448275862069,0.16201117318435757,0.0,1.0,0.02818791946308725,0.2702702702702703,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,Pomegranate Juice 250ml,0.04980996199239848,0.4,0.5,0.875,0.75,0.40229885057471265,0.0782122905027933,0.0,1.0,0.02348993288590604,0.3513513513513513,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
456,Aam Panna Drink 1L,0.1998399679935987,0.6,0.5,0.75,0.625,0.26436781609195403,0.0782122905027933,0.0,1.0,0.016778523489932883,0.22972972972972974,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,Butter Milk Pack 500ml,0.09981996399279856,0.6,0.5,0.875,0.75,0.08045977011494253,0.008379888268156424,0.0,1.0,0.008053691275167784,0.06756756756756757,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,Coconut Water 300ml,0.0598119623924785,0.4,0.5,0.625,0.625,0.3333333333333333,0.0782122905027933,0.0,1.0,0.026845637583892617,0.29054054054054057,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
459,Probiotic Drink 200ml,0.03980796159231847,0.4,0.5,0.875,0.75,0.28735632183908044,0.0223463687150838,0.0,1.0,0.020134228187919465,0.25,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,Kombucha 330ml,0.06581316263252651,0.4,0.5,0.5,0.5,0.4482758620689655,0.0782122905027933,0.0,1.0,0.03691275167785235,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,Dried Figs 200g,0.03980796159231847,0.4,0.25,0.25,0.25,0.47126436781609193,0.664804469273743,0.0,1.0,0.03691275167785235,0.2702702702702703,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
462,Dried Cranberries 200g,0.03980796159231847,0.4,0.25,0.375,0.375,0.49425287356321834,0.49720670391061456,0.0,1.0,0.030201342281879196,0.28378378378378377,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
463,Prunes 200g,0.03980796159231847,0.4,0.25,0.375,0.375,0.5172413793103449,0.664804469273743,0.0,1.0,0.033557046979865765,0.29729729729729726,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
464,Goji Berries 100g,0.01980396079215843,0.4,0.25,0.25,0.25,0.5402298850574713,0.49720670391061456,0.0,1.0,0.04697986577181208,0.31081081081081086,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
465,Chia Seeds 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.5632183908045977,0.664804469273743,0.0,1.0,0.02348993288590604,0.1554054054054054,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
466,Flax Seeds 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.5402298850574713,0.664804469273743,0.0,1.0,0.020134228187919465,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
467,Pumpkin Seeds 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.5172413793103449,0.49720670391061456,0.0,1.0,0.026845637583892617,0.14189189189189189,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
468,Sunflower Seeds 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.49425287356321834,0.49720670391061456,0.0,1.0,0.016778523489932883,0.13513513513513514,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
469,Sesame Seeds 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.47126436781609193,0.664804469273743,0.0,1.0,0.013422818791946307,0.12837837837837837,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
470,Hemp Seeds 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.5862068965517241,0.49720670391061456,0.0,1.0,0.040268456375838924,0.16216216216216217,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
471,Whey Protein Powder 1kg,0.1998399679935987,0.6,0.0,0.125,0.125,0.6091954022988506,0.664804469273743,0.0,1.0,1.0,0.16891891891891891,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
472,Plant Protein Powder 1kg,0.1998399679935987,0.6,0.0,0.125,0.125,0.5862068965517241,0.664804469273743,0.0,1.0,0.9664429530201343,0.16216216216216217,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
473,Collagen Powder 300g,0.0598119623924785,0.4,0.0,0.125,0.125,0.5632183908045977,0.49720670391061456,0.0,1.0,0.7986577181208053,0.1554054054054054,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
474,BCAA Powder 500g,0.09981996399279856,0.4,0.0,0.125,0.125,0.632183908045977,0.664804469273743,0.0,1.0,0.5637583892617449,0.17567567567567569,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
475,Creatine Powder 300g,0.0598119623924785,0.4,0.0,0.125,0.125,0.6551724137931034,1.0,0.0,1.0,0.46308724832214765,0.18243243243243243,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
476,Greek Yogurt 150g,0.029805961192238446,0.4,0.5,0.875,0.625,0.05747126436781609,0.036312849162011177,0.0,1.0,0.008053691275167784,0.0472972972972973,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
477,Hung Curd 200g,0.03980796159231847,0.4,0.5,0.875,0.625,0.06896551724137931,0.05027932960893855,0.0,1.0,0.010067114093959731,0.05743243243243243,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
478,Skyr Yogurt 150g,0.029805961192238446,0.4,0.5,0.875,0.625,0.08045977011494253,0.036312849162011177,0.0,1.0,0.01208053691275168,0.06756756756756757,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
479,Probiotic Yogurt 100g,0.01980396079215843,0.4,0.5,0.875,0.625,0.05747126436781609,0.0223463687150838,0.0,1.0,0.009395973154362414,0.0472972972972973,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
480,Kefir Drink 500ml,0.09981996399279856,0.6,0.5,0.875,0.75,0.09195402298850575,0.015363128491620113,0.0,1.0,0.016778523489932883,0.0777027027027027,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
481,Mozzarella Balls 200g,0.03980796159231847,0.6,0.75,0.75,0.75,0.1724137931034483,0.0782122905027933,0.0,1.0,0.02348993288590604,0.20270270270270271,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
482,Cheddar Cubes 200g,0.03980796159231847,0.6,0.25,0.75,0.75,0.21839080459770116,0.16201117318435757,0.0,1.0,0.020134228187919465,0.12162162162162163,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
483,Processed Cheese 200g,0.03980796159231847,0.4,0.25,0.75,0.75,0.1954022988505747,0.16201117318435757,0.0,1.0,0.016778523489932883,0.10810810810810811,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
484,Cheese Spread 200g,0.03980796159231847,0.4,0.5,0.75,0.75,0.1839080459770115,0.16201117318435757,0.0,1.0,0.01879194630872483,0.1587837837837838,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
485,Smoked Cheese 150g,0.029805961192238446,0.6,0.5,0.75,0.75,0.24137931034482757,0.10614525139664804,0.0,1.0,0.030201342281879196,0.20945945945945946,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
486,Parmesan Shavings 100g,0.01980396079215843,0.4,0.25,0.5,0.5,0.3333333333333333,0.3296089385474861,0.0,1.0,0.033557046979865765,0.1891891891891892,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
487,Gorgonzola 150g,0.029805961192238446,0.6,0.5,0.75,0.75,0.28735632183908044,0.05027932960893855,0.0,1.0,0.03691275167785235,0.25,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
488,Roquefort 100g,0.01980396079215843,0.6,0.5,0.75,0.75,0.3103448275862069,0.05027932960893855,0.0,1.0,0.040268456375838924,0.2702702702702703,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
489,Mascarpone Cheese 250g,0.04980996199239848,0.4,0.5,0.875,0.75,0.1954022988505747,0.16201117318435757,0.0,1.0,0.033557046979865765,0.16891891891891891,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
490,Ricotta Cheese 250g,0.04980996199239848,0.4,0.5,0.875,0.75,0.14942528735632182,0.036312849162011177,0.0,1.0,0.02348993288590604,0.12837837837837837,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
491,Fresh Basil Bunch,0.01980396079215843,0.0,1.0,1.0,1.0,0.0,0.0013966480446927368,0.0,0.0,0.003355704697986576,0.0033783783783783786,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
492,Fresh Coriander Bunch,0.01980396079215843,0.0,1.0,1.0,1.0,0.0,0.0013966480446927368,0.0,0.0,0.0013422818791946293,0.0033783783783783786,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
493,Fresh Mint Bunch,0.01980396079215843,0.0,1.0,1.0,1.0,0.0,0.0013966480446927368,0.0,0.0,0.0,0.0033783783783783786,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
494,Fresh Dill Bunch,0.01980396079215843,0.0,1.0,1.0,1.0,0.0,0.0013966480446927368,0.0,0.0,0.0020134228187919465,0.0033783783783783786,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
495,Fresh Parsley Bunch,0.01980396079215843,0.0,1.0,1.0,1.0,0.0,0.0013966480446927368,0.0,0.0,0.002684563758389262,0.0033783783783783786,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
496,Lemon 1kg,0.1998399679935987,0.20000000000000007,0.75,0.875,0.875,0.022988505747126436,0.015363128491620113,0.0,0.0,0.010067114093959731,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
497,Lime 500g,0.09981996399279856,0.20000000000000007,0.75,0.875,0.875,0.022988505747126436,0.015363128491620113,0.0,0.0,0.008053691275167784,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
498,Ginger Root 250g,0.04980996199239848,0.20000000000000007,0.75,0.875,0.875,0.034482758620689655,0.0223463687150838,0.0,0.0,0.005369127516778522,0.04054054054054054,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
499,Garlic Bulbs 250g,0.04980996199239848,0.20000000000000007,0.5,0.75,0.75,0.034482758620689655,0.05027932960893855,0.0,0.0,0.006711409395973155,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
500,Green Chilies 200g,0.03980796159231847,0.0,0.75,0.875,0.875,0.011494252873563218,0.008379888268156424,0.0,0.0,0.003355704697986576,0.013513513513513514,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
501,Fresh Strawberries 250g,0.04980996199239848,0.20000000000000007,1.0,1.0,1.0,0.034482758620689655,0.0013966480446927368,0.0,0.0,0.02348993288590604,0.05405405405405406,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
